id,text,label
4.414.N,Porque é que o Justin Bieber passa tanto tempo a ver os vídeos de quando era criança? Porque recordar é viver.,Não trocadilho
4.415.H,O meu papagaio obeso morreu. Foi um peso que me tiraram dos ombros.,Trocadilho
4.415.N,O meu papagaio obeso morreu . Foi um amigo que me tiraram dos ombros.,Não trocadilho
4.416.H,Que ator é o maior pão de Hollywood? O Bread Pitt.,Trocadilho
4.416.N,Que ator é o maior pão de Hollywood? O William Pitt.,Não trocadilho
4.417.H,Porque é que os daltónicos têm péssima memória? Porque não sabem nada de cor.,Trocadilho
4.417.N,Porque é que os daltónicos têm péssima memória? Porque não sabem nada decor.,Não trocadilho
4.418.H,"Qual é o masculino de ""tábua""? Eu até dizia, mas é tabu.",Trocadilho
4.418.N,"Qual é o masculino de "" tábua ""? Eu digo, é tabu.",Não trocadilho
4.419.H,Um homem vai a cair dum prédio e a meio repara numa janela. Qual é o filme? Duro na queda.,Trocadilho
4.419.N,Um homem vai a cair dum prédio e a meio repara numa janela . Qual é o filme? Janela Indiscreta.,Não trocadilho
4.420.H,Porque é que a joaninha foi à farmácia? Foi comprar creme para os pontos negros.,Trocadilho
4.420.N,Porque é que a Joana foi à farmácia? Foi comprar creme para os pontos negros.,Não trocadilho
4.421.H,Um engenheiro passa à frente de um espelho. O engenheiro pára. O engenheiro civiu.',Trocadilho
4.421.N,Um engenheiro passa à frente de um espelho . O engenheiro pára . O engenheiro viu-se.',Não trocadilho
4.422.H,Onde é que se fazem mais operações para remover o apêndice? Na apendi city.,Trocadilho
4.422.N,Onde é que se fazem mais operações para remover o apêndice? Na Alhendín city.,Não trocadilho
4.423.H,Porque é que o Salvador não se perde em Barcelona? Porque ele era Dalí.,Trocadilho
4.423.N,Porque é que o Salvador não se perde em Barcelona? Porque ele tem Google Maps.,Não trocadilho
4.424.H,"Como se diz ""hemorróidas"" em japonês? Doku Sai Sang.",Trocadilho
4.424.N,"Como se diz "" hemorróidas "" em japonês? Ji rui.",Não trocadilho
4.425.H,"Qual é o cão mais fixe? O Dálmata, porque tem muita pinta.",Trocadilho
4.425.N,"Qual é o cão mais fixe? O pastor alemão, porque tem muita pinta.",Não trocadilho
4.426.H,"O Humberto era tão gordo, tão gordo, que um dia teve de mudar o nome para Doisberto.",Trocadilho
4.426.N,"O Humberto era tão gordo, tão gordo, que um dia teve de mudar o nome.",Não trocadilho
4.427.H,Ao gajo que inventou o zero: Obrigado por nada!,Trocadilho
4.427.N,Ao gajo que inventou o zero: Obrigado pelo número !,Não trocadilho
4.428.H,Eu sempre quis comprar um cavalo. Por isso fui a uma quinta e pedi um horsamento.,Trocadilho
4.428.N,Eu sempre quis comprar um cavalo . Por isso fui a uma quinta e pedi um orçamento.,Não trocadilho
4.429.H,Por causa do coronavírus já não é permitido fazer festas com 20 ou mais pessoas. Por isso agora só COVID 19.,Trocadilho
4.429.N,Por causa do coronavírus já não é permitido fazer festas com 20 ou mais pessoas . Por isso agora convido poucos.,Não trocadilho
4.430.H,O que diz um testículo para o outro? Vamos mas é trabalhar que o patrão está teso.,Trocadilho
4.430.N,O que diz um empregado para o outro? Vamos mas é trabalhar que o patrão está teso.,Não trocadilho
4.431.H,"""Ontem"" não tem H. ""Hoje"" tem H. Como as coisas mudam de um dia para o outro...",Trocadilho
4.431.N,""" Ontem "" não tem H. "" Hoje "" tem H. Como os dias mudam ...",Não trocadilho
4.432.H,"Um homem tentou comer 1000 passas, mas chegou às 999 e desistiu. Qual é o filme? Mil São Impossível.",Trocadilho
4.432.N,"Um homem tentou comer 1000 passas, mas chegou às 999 e desistiu . Qual é o filme? Mil passas.",Não trocadilho
4.433.H,Hoje descobri que a minha torradeira não é à prova de água. Fiquei chocado.,Trocadilho
4.433.N,Hoje descobri que a minha torradeira não é à prova de água . Fiquei surpreendido.,Não trocadilho
4.434.H,Para onde vão os dentistas quando morrem? Para o céu da boca.,Trocadilho
4.434.N,Para onde vão os dentistas quando morrem? Para o cemitério.,Não trocadilho
4.435.H,"Como é que se diz ""médico estagiário"" em japonês? Otikuro Otimato",Trocadilho
4.435.N,"Como é que se diz "" médico estagiário "" em japonês? Kenshui",Não trocadilho
4.436.H,Sementes. Deus castiga.,Trocadilho
4.436.N,Se mentes . Deus castiga.,Não trocadilho
4.437.H,"O que diz o fósforo para a caixa? Quando roço em ti, perco a cabeça.",Trocadilho
4.437.N,"O que diz o senhor para a senhora? Quando roço em ti, perco a cabeça.",Não trocadilho
4.438.H,O que é que a chave diz para a fechadura? Vamos dar uma voltinha?,Trocadilho
4.438.N,O que é que a chave diz para a fechadura? Vamos lá?,Não trocadilho
4.439.H,Como é que o Einstein faz uma pizza? Com massa cinzenta.,Trocadilho
4.439.N,"Como é que o Einstein faz uma pizza? Com massa, tomate e queijo.",Não trocadilho
4.440.H,Como se chama um homem com unhas compridas? É o Homem-Arranha.,Trocadilho
4.440.N,Como se chama um homem com unhas compridas? É o João.,Não trocadilho
4.441.H,Porque é que as loiras guardam sempre o jornal no frigorífico? Para terem notícias frescas.,Trocadilho
4.441.N,Porque é que as loiras guardam sempre o perú no frigorífico? Para terem carnes frescas.,Não trocadilho
4.442.H,O que é que os bebés já fazem aos 12 meses? 1 ano.,Trocadilho
4.442.N,O que é que os bebés já fazem aos 12 meses? Falar.,Não trocadilho
4.443.H,O que come um canibal vegetariano? A planta dos pés.,Trocadilho
4.443.N,O que come um animal vegetariano? A planta.,Não trocadilho
4.444.H,"Sabes dizer alguma asneira em inglês? ""Put a keep are you!""",Trocadilho
4.444.N,"Sabes dizer alguma asneira em inglês? "" Fuck! """,Não trocadilho
4.445.H,De que material são compostas as pedras nos rins? De xixisto.,Trocadilho
4.445.N,De que material são compostas as pedras nos rins? De xisto.,Não trocadilho
4.446.H,Qual é a banda preferida dos obesos? A banda gástrica.,Trocadilho
4.446.N,Qual é a banda preferida dos obesos? A banda Queen.,Não trocadilho
4.447.H,Para que é que se plantam garfos? Para depois colher.,Trocadilho
4.447.N,Para que é que se plantam plantas? Para depois colher.,Não trocadilho
4.448.H,Porque é que as loiras vão sempre juntas ao wc? Uma conta uma piada e a outra mija-se a rir.,Trocadilho
4.448.N,Porque é que as loiras vão sempre juntas ao wc? Uma conta uma piada e a outra mija.,Não trocadilho
4.449.H,Porque é que o soutien foi preso para interrogatório? Porque era sous-peito.,Trocadilho
4.449.N,Porque é que o criminoso foi preso para interrogatório? Porque era suspeito.,Não trocadilho
4.450.H,O que é que o Robin diz quando fuma uma ganza? Esta batman...,Trocadilho
4.450.N,O que é que o fumador diz quando fuma uma ganza? Esta bate man ...,Não trocadilho
4.451.H,Detesto ir ao cabeleireiro quando estou nervoso. Fico sempre com os nervos em franja.,Trocadilho
4.451.N,Detesto ir ao dentista quando estou nervoso . Fico sempre com os nervos em franja.,Não trocadilho
4.452.H,O que diz um bombista suicida quando chega ao paraíso e encontra as 72 virgens? Epá estou todo rebentado...,Trocadilho
4.452.N,"O que diz um bombista suicida quando chega ao paraíso e encontra as 72 virgens? Olá meninas, acabo de chegar ...",Não trocadilho
4.453.H,O que é que o Brad Pitt faz na grande área? Está à espera que o Tom Cruise.,Trocadilho
4.453.N,O que é que o Brad Pitt faz na grande cidade? Está à espera do Tom Cruise.,Não trocadilho
4.454.H,Que dor sente um homem sem um braço? Dor de coto vê-lo.,Trocadilho
4.454.N,Que dor sente um homem com um braço? Dor de cotovelo.,Não trocadilho
4.455.H,"""Arroz"" é masculino ou feminino? Depende se o arroz é de tomate ou arroz de grelos.",Trocadilho
4.455.N,""" Arroz "" é masculino ou feminino? Depende se o arroz é Basmati ou arroz agulha.",Não trocadilho
4.456.H,"Era uma vez um homem tão pequeno, mas tão pequeno, que não andava de metro. Andava de centímetro.",Trocadilho
4.456.N,"Era uma vez um homem tão pequeno, mas tão pequeno, que não andava de metro . Andava de triciclo.",Não trocadilho
4.457.H,Ontem fui ao zoo e vi a minha empregada doméstica numa jaula. O gajo do zoo disse-me que era criada em cativeiro.,Trocadilho
4.457.N,Ontem fui ao zoo e vi a minha cobra doméstica numa jaula . O gajo do zoo disse-me que era criada em cativeiro.,Não trocadilho
4.458.H,"Como se diz ""mini-saia"" em japonês? Vi To Ku.",Trocadilho
4.458.N,"Como se diz "" mini-saia "" em japonês? Minisukāto.",Não trocadilho
4.459.H,Qual é o santo padroeiro dos gordos? São Duíche.,Trocadilho
4.459.N,Qual é o santo padroeiro dos músicos? Santa Cecília.,Não trocadilho
4.460.H,O que é um terapeuta? São 1024 gigapeutas.,Trocadilho
4.460.N,O que é um tera? São 1024 gigas.,Não trocadilho
4.461.H,Porque é que não se serve chá na escola? Por causa do bule-ing.,Trocadilho
4.461.N,Porque é que não se serve chá na escola? Por causa do bule.,Não trocadilho
4.462.H,Qual é o melhor desporto para os pés? Ténis.,Trocadilho
4.462.N,Qual é o melhor desporto para os jovens? Ténis.,Não trocadilho
4.463.H,Qual é o melhos carro para te dar uma boleia? É o Volkswagen Bora!,Trocadilho
4.463.N,Qual é o melhos carro para o dia-a-dia e conforto? É o Volkswagen Bora!,Não trocadilho
4.464.H,Onde se encontram os piores restaurantes italianos? Massamá.,Trocadilho
4.464.N,Onde se encontram os piores vinhos italianos? Massamá.,Não trocadilho
4.465.H,O que recebe um filho quando tem boas notas? Uma mesada. E quando tem más notas? Uma cadeirada.,Trocadilho
4.465.N,O que recebe um filho quando tem boas notas? Uma mesada . E quando tem más notas? Uma explicação.,Não trocadilho
4.466.H,Como é que as pombas se reproduzem? Uma em cima da outra e POMBA POMBA POMBA!,Trocadilho
4.466.N,Como é que as pombas se reproduzem? Uma em cima da outra!,Não trocadilho
4.467.H,"Como é que os cereais acabam uma relação? Nestum, sou eu.",Trocadilho
4.467.N,"Como é que os cereais acabam uma relação? Não és tu, sou eu.",Não trocadilho
4.468.H,"Quando peço molhos o ketchup vem logo, mas a mostarda.",Trocadilho
4.468.N,Quando peço molhos o ketchup vem logo com a mostarda.,Não trocadilho
4.469.H,O meu médico disse-me que eu tinha uma úlcera no estômago. Foi uma notícia bastante difícil de digerir.,Trocadilho
4.469.N,O meu médico disse-me que eu tinha uma úlcera no estômago . Foi uma notícia bastante difícil de aceitar.,Não trocadilho
4.470.H,Porque é que o mar é azul? Porque os peixes fazem blue... blue... blue...,Trocadilho
4.470.N,Porque é que o mar é grande? Porque os peixes fazem blue...blue...blue ...,Não trocadilho
4.471.H,"Há duas palavras que podem abrir muitas portas ao longo da vida: ""Puxe"" e ""Empurre"".",Trocadilho
4.471.N,"Há duas palavras que podem abrir muitas portas ao longo da vida: "" Diploma "" e "" Trabalho "".",Não trocadilho
4.472.H,Qual é a fruta mais comum nos churrascos? É o açaí.,Trocadilho
4.472.N,Qual é a fruta mais comum nos churrascos? É o abacaxi.,Não trocadilho
4.473.H,Quem estiver desempregado fale com alguns bebés. Ouvi dizer que dão muito trabalho.,Trocadilho
4.473.N,Quem estiver desempregado fale com alguns empresários da restauração . Ouvi dizer que têm falta de trabalhadores.,Não trocadilho
4.474.H,Que nome se dá ao caixão de um cavalheiro? Sir Cófago.,Trocadilho
4.474.N,Que nome se dá ao caixão de um cavalheiro? Caixão para homem. .,Não trocadilho
4.475.H,Porque é que um homem foi despedido da fábrica de calendários? Porque tirou 15 dias em agosto.,Trocadilho
4.475.N,Porque é que um homem foi despedido da fábrica de mobiliário? Porque tirou 15 dias em agosto.,Não trocadilho
4.476.H,"Uma freira tinha de pôr supositórios em três bebés. Meteu no primeiro, mas depois foi atender o telefone e esqueceu-se em qual tinha posto. Qual o nome da freira? Madre Teresa de Cal-cu-tá.",Trocadilho
4.476.N,"Uma freira tinha de pôr supositórios em três bebés . Meteu no primeiro, mas depois foi atender o telefone e esqueceu-se em qual tinha posto . Qual o nome da freira? Madre Teresa de Calcutá.",Não trocadilho
4.477.H,"Perguntei a um francês se jogava videojogos. ""Wii"".",Trocadilho
4.477.N,"Perguntei a um francês se jogava videojogos . "" Oui "".",Não trocadilho
4.478.H,Porque é que os indecisos não atravessam o rio? Porque não há margem para dúvidas.,Trocadilho
4.478.N,Porque é que os indecisos atravessam o rio? Porque não há margem para dúvidas.,Não trocadilho
4.479.H,Qual é o osso que segura a cabeça? É o pesc-osso.,Trocadilho
4.479.N,Qual é o osso que segura a cabeça? É o hioide.,Não trocadilho
4.480.H,"Como é que se diz ""surpresa"" em chinês? Chan-chan-chan-chan!",Trocadilho
4.480.N,"Como é que se diz "" surpresa "" em onomatopeias? Chan-chan-chan-chan!",Não trocadilho
4.481.H,Porque é que o corcunda de Notre-Dame não seguiu a carreira de advogado? Porque nunca conseguiu estudar direito.,Trocadilho
4.481.N,Porque é que o corcunda de Notre-Dame não seguiu a carreira de advogado? Porque nunca conseguiu estudar.,Não trocadilho
4.482.H,"O homem já vivei no período Paleolítico, no Mesolítico, no Neolítico... A avaliar pelo stress com que eu ando, devemos estar agora no Ansiolítico.",Trocadilho
4.482.N,"O homem já vivei no período Paleolítico, no Mesolítico, no Neolítico...Ao período atual chamamos Idade Contemporânea que veio depois da Idade Moderna e da Idade Média.",Não trocadilho
4.483.H,Porque é que há tantas mulheres feias no litoral? Porque a verdadeira beleza está no interior.,Trocadilho
4.483.N,Porque é que há tantas mulheres feias? Porque a verdadeira beleza está no interior.,Não trocadilho
4.484.H,"Um homem subiu à Torre Eiffel, bebeu um sumo e mandou-se. Qual é o filme? O Último Tang em Paris.",Trocadilho
4.484.N,"Um homem subiu à Torre Eiffel, bebeu um sumo e mandou-se . Qual é o filme? O Último dia em Paris.",Não trocadilho
4.485.H,Há duas formas de os deputados saírem do parlamento: Há com boleia e Assembleia.,Trocadilho
4.485.N,Há duas formas de os deputados saírem do parlamento: Há com boleia e há sem boleia.,Não trocadilho
4.486.H,"Vira-se um computador grande para o pequeno: Olha só para ti, tão pequeno e já computas.",Trocadilho
4.486.N,"Vira-se um computador grande para o pequeno: Olha só para ti, tão pequeno e já trabalhas.",Não trocadilho
4.487.H,Para onde vão descansar as pessoas que caem das motas? Para uma ilha re-mota.,Trocadilho
4.487.N,Para onde vão descansar as pessoas que caem das motas? Para uma ilha remota.,Não trocadilho
4.488.H,"Eu não tenho mania das limpezas! Desculpem lá, era só para deixar tudo em pratos limpos.",Trocadilho
4.488.N,"Eu não tenho mania das doenças ! Desculpem lá, era só para deixar tudo em pratos limpos.",Não trocadilho
4.489.H,Hoje de manhã consegui empilhar catorze panquecas. Aquilo é que foi um pequeno-almoço equilibrado.,Trocadilho
4.489.N,Hoje de manhã consegui empilhar catorze panquecas . Aquilo é que foi um pequeno-almoço grande.,Não trocadilho
4.490.H,Há 10 tipos de pessoas no mundo. As que percebem de números binários e as que não percebem.,Trocadilho
4.490.N,Há 10 tipos de pessoas no mundo . As que percebem de números decimais e as que não percebem.,Não trocadilho
4.491.H,Não há muitos elefantes em Moçambique. Mas no Zimbabué.,Trocadilho
4.491.N,Não há muitos elefantes em Moçambique . Mas no Zimbabué há.,Não trocadilho
4.492.H,"Qual é o livro preferido dos robôs? ""Onde está o Wall-E?""",Trocadilho
4.492.N,"Qual é o livro preferido dos meninos? "" Onde está o Wally? """,Não trocadilho
4.493.H,Que nome se dá a uma pessoa alérgica a arroz? Basmatica.,Trocadilho
4.493.N,Que nome se dá a uma pessoa alérgica a glúten? Celíaca.,Não trocadilho
4.494.H,A pessoa que inventou o autocorrect devia arder no inverno.,Trocadilho
4.494.N,A pessoa que inventou o autocorrect devia arder no inferno.,Não trocadilho
4.495.H,O que é que a areia disse para o homem das obras? Deixa-me em pás.,Trocadilho
